epoch,step,train_loss,val_loss
0,440,1.9589729309082031,1.1767617464065552
1,881,1.112627625465393,0.8467416763305664
2,1322,0.9282512068748474,0.7445867657661438
3,1763,0.8494764566421509,0.698943018913269
4,2204,0.8019686341285706,0.6690406799316406
5,2645,0.769339382648468,0.6520695090293884
6,3086,0.7471240162849426,0.6430621147155762
7,3527,0.7291267514228821,0.6342819929122925
8,3968,0.7146103978157043,0.6219656467437744
9,4409,0.7037514448165894,0.6156888604164124
10,4850,0.6951171159744263,0.6167823076248169
