epoch,step,train_loss,val_loss
0,440,2.774683713912964,1.790596842765808
1,881,1.7369377613067627,1.4269667863845825
2,1322,1.4830927848815918,1.252016544342041
3,1763,1.3455195426940918,1.144249439239502
4,2204,1.2563624382019043,1.0697492361068726
5,2645,1.1907504796981812,1.0094492435455322
6,3086,1.1424955129623413,0.973247230052948
7,3527,1.1020097732543945,0.9418146014213562
8,3968,1.068067193031311,0.9057965874671936
9,4409,1.0395147800445557,0.8818175196647644
10,4850,1.016695261001587,0.8588320016860962
11,5291,0.9943177700042725,0.8424885272979736
12,5732,0.9767585396766663,0.83278489112854
13,6173,0.9590212106704712,0.8158411979675293
14,6614,0.9440958499908447,0.804014265537262
15,7055,0.9289502501487732,0.7962251305580139
16,7496,0.9182791113853455,0.7840296030044556
17,7937,0.9051207900047302,0.7752640843391418
18,8378,0.8958722352981567,0.7664440870285034
