epoch,step,train_loss,val_loss
0,440,2.6076104640960693,2.551912784576416
1,881,2.2253661155700684,2.056797742843628
2,1322,1.8059375286102295,1.6446378231048584
3,1763,1.4041330814361572,1.5828262567520142
4,2204,1.2430639266967773,1.7599047422409058
5,2645,1.167634129524231,1.858612060546875
6,3086,1.1190606355667114,1.941058874130249
7,3527,1.0844616889953613,1.9894464015960693
8,3968,1.0575761795043945,1.9952852725982666
9,4409,1.036152720451355,1.9804154634475708
10,4850,1.0176599025726318,1.9132344722747803
11,5291,1.0020869970321655,1.97328519821167
12,5732,0.9877504706382751,1.8638534545898438
13,6173,0.9701319336891174,1.705716848373413
14,6614,0.9613276124000549,1.6844286918640137
15,7055,0.9499229788780212,1.285191297531128
16,7496,0.9395403265953064,1.186919927597046
17,7937,0.9305976629257202,1.0639750957489014
