epoch,step,train_loss,val_loss
0,881,1.5229501724243164,1.0078715085983276
1,1763,1.0076478719711304,1.0104575157165527
2,2645,0.9349048137664795,1.541904330253601
3,3527,0.8846399784088135,1.6863436698913574
4,4409,0.8184791207313538,1.382837176322937
5,5291,0.7467136383056641,0.8259310126304626
6,6173,0.6850585341453552,0.6864808201789856
7,7055,0.650641679763794,0.6299755573272705
8,7937,0.6229283213615417,0.5453783869743347
9,8819,0.5798307061195374,0.47470325231552124
10,9701,0.5096376538276672,0.3879012167453766
11,10583,0.4559890925884247,0.3563372492790222
12,11465,0.42293834686279297,0.3388957381248474
13,12347,0.4017752408981323,0.32492783665657043
14,13229,0.38810354471206665,0.31020990014076233
15,14111,0.37700727581977844,0.3067823052406311
16,14993,0.3683069050312042,0.30345267057418823
